,ymin,xmin,ymax,xmax
1078,0.9029736,0.77963126,1.044395,1.062474
1079,0.8322629,0.850342,1.1151056,0.9917633
1080,0.92368424,0.92368424,1.0236843,1.0236843
1081,0.9029736,0.8322629,1.044395,1.1151056
1082,0.8322629,0.9029736,1.1151056,1.044395
1083,-0.125,-0.125,0.225,0.225
1084,-0.073743686,-0.19748737,0.17374368,0.29748738
1085,-0.19748737,-0.073743686,0.29748738,0.17374368
1086,-0.051036295,-0.25310886,0.15103629,0.35310888
1087,-0.25312403,-0.051031243,0.35312405,0.15103124
1088,-0.15916501,-0.15916501,0.25916502,0.25916502
1089,-0.125,-0.024999991,0.225,0.325
1090,-0.073743686,-0.09748736,0.17374368,0.39748737
1091,-0.19748737,0.026256323,0.29748738,0.2737437
1092,-0.051036295,-0.15310887,0.15103629,0.45310888
1093,-0.25312403,0.048968762,0.35312405,0.25103125
1094,-0.15916501,-0.059165,0.25916502,0.359165
1095,-0.125,0.075,0.225,0.425
1096,-0.073743686,0.0025126338,0.17374368,0.49748737
1097,-0.19748737,0.12625632,0.29748738,0.37374368
1098,-0.051036295,-0.05310887,0.15103629,0.5531089
1099,-0.25312403,0.14896876,0.35312405,0.35103124
1100,-0.15916501,0.040834993,0.25916502,0.459165
1101,-0.125,0.17500003,0.225,0.52500004
1102,-0.073743686,0.10251266,0.17374368,0.5974874
1103,-0.19748737,0.22625634,0.29748738,0.4737437
1104,-0.051036295,0.046891153,0.15103629,0.6531089
1105,-0.25312403,0.24896878,0.35312405,0.45103127
1106,-0.15916501,0.14083502,0.25916502,0.559165
1107,-0.125,0.27500004,0.225,0.625
1108,-0.073743686,0.20251265,0.17374368,0.69748735
1109,-0.19748737,0.32625633,0.29748738,0.5737437
1110,-0.051036295,0.14689115,0.15103629,0.75310886
1111,-0.25312403,0.34896877,0.35312405,0.55103123
1112,-0.15916501,0.24083501,0.25916502,0.659165
1113,-0.125,0.375,0.225,0.725
1114,-0.073743686,0.30251265,0.17374368,0.7974874
1115,-0.19748737,0.42625633,0.29748738,0.6737437
1116,-0.051036295,0.24689114,0.15103629,0.8531089
1117,-0.25312403,0.44896877,0.35312405,0.65103126
1118,-0.15916501,0.340835,0.25916502,0.75916505
1119,-0.125,0.47500002,0.225,0.82500005
1120,-0.073743686,0.40251267,0.17374368,0.8974874
1121,-0.19748737,0.5262563,0.29748738,0.77374375
1122,-0.051036295,0.34689116,0.15103629,0.9531089
1123,-0.25312403,0.5489688,0.35312405,0.7510313
1124,-0.15916501,0.44083503,0.25916502,0.8591651
1125,-0.125,0.575,0.225,0.925
1126,-0.073743686,0.50251263,0.17374368,0.99748737
1127,-0.19748737,0.62625635,0.29748738,0.87374365
1128,-0.051036295,0.44689113,0.15103629,1.0531089
1129,-0.25312403,0.64896876,0.35312405,0.85103124
1130,-0.15916501,0.540835,0.25916502,0.959165
1131,-0.125,0.675,0.225,1.025
1132,-0.073743686,0.60251266,0.17374368,1.0974874
1133,-0.19748737,0.7262564,0.29748738,0.9737437
1134,-0.051036295,0.54689115,0.15103629,1.1531088
1135,-0.25312403,0.7489688,0.35312405,0.95103127
1136,-0.15916501,0.64083505,0.25916502,1.059165
1137,-0.125,0.77500004,0.225,1.125
1138,-0.073743686,0.7025127,0.17374368,1.1974874
1139,-0.19748737,0.8262564,0.29748738,1.0737437
1140,-0.051036295,0.6468912,0.15103629,1.253109
1141,-0.25312403,0.8489688,0.35312405,1.0510314
1142,-0.15916501,0.7408351,0.25916502,1.159165
1143,-0.024999991,-0.125,0.325,0.225
1144,0.026256323,-0.19748737,0.2737437,0.29748738
1145,-0.09748736,-0.073743686,0.39748737,0.17374368
1146,0.04896371,-0.25310886,0.2510363,0.35310888
1147,-0.15312403,-0.051031243,0.45312405,0.15103124
1148,-0.059165,-0.15916501,0.359165,0.25916502
1149,-0.024999991,-0.024999991,0.325,0.325
1150,0.026256323,-0.09748736,0.2737437,0.39748737
1151,-0.09748736,0.026256323,0.39748737,0.2737437
1152,0.04896371,-0.15310887,0.2510363,0.45310888
1153,-0.15312403,0.048968762,0.45312405,0.25103125
1154,-0.059165,-0.059165,0.359165,0.359165
1155,-0.024999991,0.075,0.325,0.425
1156,0.026256323,0.0025126338,0.2737437,0.49748737
1157,-0.09748736,0.12625632,0.39748737,0.37374368
1158,0.04896371,-0.05310887,0.2510363,0.5531089
1159,-0.15312403,0.14896876,0.45312405,0.35103124
1160,-0.059165,0.040834993,0.359165,0.459165
1161,-0.024999991,0.17500003,0.325,0.52500004
1162,0.026256323,0.10251266,0.2737437,0.5974874
1163,-0.09748736,0.22625634,0.39748737,0.4737437
1164,0.04896371,0.046891153,0.2510363,0.6531089
1165,-0.15312403,0.24896878,0.45312405,0.45103127
1166,-0.059165,0.14083502,0.359165,0.559165
1167,-0.024999991,0.27500004,0.325,0.625
1168,0.026256323,0.20251265,0.2737437,0.69748735
1169,-0.09748736,0.32625633,0.39748737,0.5737437
1170,0.04896371,0.14689115,0.2510363,0.75310886
1171,-0.15312403,0.34896877,0.45312405,0.55103123
1172,-0.059165,0.24083501,0.359165,0.659165
1173,-0.024999991,0.375,0.325,0.725
1174,0.026256323,0.30251265,0.2737437,0.7974874
1175,-0.09748736,0.42625633,0.39748737,0.6737437
1176,0.04896371,0.24689114,0.2510363,0.8531089
1177,-0.15312403,0.44896877,0.45312405,0.65103126
1178,-0.059165,0.340835,0.359165,0.75916505
1179,-0.024999991,0.47500002,0.325,0.82500005
1180,0.026256323,0.40251267,0.2737437,0.8974874
1181,-0.09748736,0.5262563,0.39748737,0.77374375
1182,0.04896371,0.34689116,0.2510363,0.9531089
1183,-0.15312403,0.5489688,0.45312405,0.7510313
1184,-0.059165,0.44083503,0.359165,0.8591651
1185,-0.024999991,0.575,0.325,0.925
1186,0.026256323,0.50251263,0.2737437,0.99748737
1187,-0.09748736,0.62625635,0.39748737,0.87374365
1188,0.04896371,0.44689113,0.2510363,1.0531089
1189,-0.15312403,0.64896876,0.45312405,0.85103124
1190,-0.059165,0.540835,0.359165,0.959165
1191,-0.024999991,0.675,0.325,1.025
1192,0.026256323,0.60251266,0.2737437,1.0974874
1193,-0.09748736,0.7262564,0.39748737,0.9737437
1194,0.04896371,0.54689115,0.2510363,1.1531088
1195,-0.15312403,0.7489688,0.45312405,0.95103127
1196,-0.059165,0.64083505,0.359165,1.059165
1197,-0.024999991,0.77500004,0.325,1.125
1198,0.026256323,0.7025127,0.2737437,1.1974874
1199,-0.09748736,0.8262564,0.39748737,1.0737437
1200,0.04896371,0.6468912,0.2510363,1.253109
1201,-0.15312403,0.8489688,0.45312405,1.0510314
1202,-0.059165,0.7408351,0.359165,1.159165
1203,0.075,-0.125,0.425,0.225
1204,0.12625632,-0.19748737,0.37374368,0.29748738
1205,0.0025126338,-0.073743686,0.49748737,0.17374368
1206,0.1489637,-0.25310886,0.3510363,0.35310888
1207,-0.05312404,-0.051031243,0.55312407,0.15103124
1208,0.040834993,-0.15916501,0.459165,0.25916502
1209,0.075,-0.024999991,0.425,0.325
1210,0.12625632,-0.09748736,0.37374368,0.39748737
1211,0.0025126338,0.026256323,0.49748737,0.2737437
1212,0.1489637,-0.15310887,0.3510363,0.45310888
1213,-0.05312404,0.048968762,0.55312407,0.25103125
1214,0.040834993,-0.059165,0.459165,0.359165
1215,0.075,0.075,0.425,0.425
1216,0.12625632,0.0025126338,0.37374368,0.49748737
1217,0.0025126338,0.12625632,0.49748737,0.37374368
1218,0.1489637,-0.05310887,0.3510363,0.5531089
1219,-0.05312404,0.14896876,0.55312407,0.35103124
1220,0.040834993,0.040834993,0.459165,0.459165
1221,0.075,0.17500003,0.425,0.52500004
1222,0.12625632,0.10251266,0.37374368,0.5974874
1223,0.0025126338,0.22625634,0.49748737,0.4737437
1224,0.1489637,0.046891153,0.3510363,0.6531089
1225,-0.05312404,0.24896878,0.55312407,0.45103127
1226,0.040834993,0.14083502,0.459165,0.559165
1227,0.075,0.27500004,0.425,0.625
1228,0.12625632,0.20251265,0.37374368,0.69748735
1229,0.0025126338,0.32625633,0.49748737,0.5737437
1230,0.1489637,0.14689115,0.3510363,0.75310886
1231,-0.05312404,0.34896877,0.55312407,0.55103123
1232,0.040834993,0.24083501,0.459165,0.659165
1233,0.075,0.375,0.425,0.725
1234,0.12625632,0.30251265,0.37374368,0.7974874
1235,0.0025126338,0.42625633,0.49748737,0.6737437
1236,0.1489637,0.24689114,0.3510363,0.8531089
1237,-0.05312404,0.44896877,0.55312407,0.65103126
1238,0.040834993,0.340835,0.459165,0.75916505
1239,0.075,0.47500002,0.425,0.82500005
1240,0.12625632,0.40251267,0.37374368,0.8974874
1241,0.0025126338,0.5262563,0.49748737,0.77374375
1242,0.1489637,0.34689116,0.3510363,0.9531089
1243,-0.05312404,0.5489688,0.55312407,0.7510313
1244,0.040834993,0.44083503,0.459165,0.8591651
1245,0.075,0.575,0.425,0.925
1246,0.12625632,0.50251263,0.37374368,0.99748737
1247,0.0025126338,0.62625635,0.49748737,0.87374365
1248,0.1489637,0.44689113,0.3510363,1.0531089
1249,-0.05312404,0.64896876,0.55312407,0.85103124
1250,0.040834993,0.540835,0.459165,0.959165
1251,0.075,0.675,0.425,1.025
1252,0.12625632,0.60251266,0.37374368,1.0974874
1253,0.0025126338,0.7262564,0.49748737,0.9737437
1254,0.1489637,0.54689115,0.3510363,1.1531088
1255,-0.05312404,0.7489688,0.55312407,0.95103127
1256,0.040834993,0.64083505,0.459165,1.059165
1257,0.075,0.77500004,0.425,1.125
1258,0.12625632,0.7025127,0.37374368,1.1974874
1259,0.0025126338,0.8262564,0.49748737,1.0737437
1260,0.1489637,0.6468912,0.3510363,1.253109
1261,-0.05312404,0.8489688,0.55312407,1.0510314
1262,0.040834993,0.7408351,0.459165,1.159165
1263,0.17500003,-0.125,0.52500004,0.225
1264,0.22625634,-0.19748737,0.4737437,0.29748738
1265,0.10251266,-0.073743686,0.5974874,0.17374368
1266,0.24896373,-0.25310886,0.45103633,0.35310888
1267,0.046875983,-0.051031243,0.6531241,0.15103124
1268,0.14083502,-0.15916501,0.559165,0.25916502
1269,0.17500003,-0.024999991,0.52500004,0.325
1270,0.22625634,-0.09748736,0.4737437,0.39748737
1271,0.10251266,0.026256323,0.5974874,0.2737437
1272,0.24896373,-0.15310887,0.45103633,0.45310888
1273,0.046875983,0.048968762,0.6531241,0.25103125
1274,0.14083502,-0.059165,0.559165,0.359165
1275,0.17500003,0.075,0.52500004,0.425
1276,0.22625634,0.0025126338,0.4737437,0.49748737
1277,0.10251266,0.12625632,0.5974874,0.37374368
1278,0.24896373,-0.05310887,0.45103633,0.5531089
1279,0.046875983,0.14896876,0.6531241,0.35103124
1280,0.14083502,0.040834993,0.559165,0.459165
1281,0.17500003,0.17500003,0.52500004,0.52500004
1282,0.22625634,0.10251266,0.4737437,0.5974874
1283,0.10251266,0.22625634,0.5974874,0.4737437
1284,0.24896373,0.046891153,0.45103633,0.6531089
1285,0.046875983,0.24896878,0.6531241,0.45103127
1286,0.14083502,0.14083502,0.559165,0.559165
1287,0.17500003,0.27500004,0.52500004,0.625
1288,0.22625634,0.20251265,0.4737437,0.69748735
1289,0.10251266,0.32625633,0.5974874,0.5737437
1290,0.24896373,0.14689115,0.45103633,0.75310886
1291,0.046875983,0.34896877,0.6531241,0.55103123
1292,0.14083502,0.24083501,0.559165,0.659165
1293,0.17500003,0.375,0.52500004,0.725
1294,0.22625634,0.30251265,0.4737437,0.7974874
1295,0.10251266,0.42625633,0.5974874,0.6737437
1296,0.24896373,0.24689114,0.45103633,0.8531089
1297,0.046875983,0.44896877,0.6531241,0.65103126
1298,0.14083502,0.340835,0.559165,0.75916505
1299,0.17500003,0.47500002,0.52500004,0.82500005
1300,0.22625634,0.40251267,0.4737437,0.8974874
1301,0.10251266,0.5262563,0.5974874,0.77374375
1302,0.24896373,0.34689116,0.45103633,0.9531089
1303,0.046875983,0.5489688,0.6531241,0.7510313
1304,0.14083502,0.44083503,0.559165,0.8591651
1305,0.17500003,0.575,0.52500004,0.925
1306,0.22625634,0.50251263,0.4737437,0.99748737
1307,0.10251266,0.62625635,0.5974874,0.87374365
1308,0.24896373,0.44689113,0.45103633,1.0531089
1309,0.046875983,0.64896876,0.6531241,0.85103124
1310,0.14083502,0.540835,0.559165,0.959165
1311,0.17500003,0.675,0.52500004,1.025
1312,0.22625634,0.60251266,0.4737437,1.0974874
1313,0.10251266,0.7262564,0.5974874,0.9737437
1314,0.24896373,0.54689115,0.45103633,1.1531088
1315,0.046875983,0.7489688,0.6531241,0.95103127
1316,0.14083502,0.64083505,0.559165,1.059165
1317,0.17500003,0.77500004,0.52500004,1.125
1318,0.22625634,0.7025127,0.4737437,1.1974874
1319,0.10251266,0.8262564,0.5974874,1.0737437
1320,0.24896373,0.6468912,0.45103633,1.253109
1321,0.046875983,0.8489688,0.6531241,1.0510314
1322,0.14083502,0.7408351,0.559165,1.159165
1323,0.27500004,-0.125,0.625,0.225
1324,0.32625633,-0.19748737,0.5737437,0.29748738
1325,0.20251265,-0.073743686,0.69748735,0.17374368
1326,0.34896374,-0.25310886,0.5510363,0.35310888
1327,0.14687598,-0.051031243,0.75312406,0.15103124
1328,0.24083501,-0.15916501,0.659165,0.25916502
1329,0.27500004,-0.024999991,0.625,0.325
1330,0.32625633,-0.09748736,0.5737437,0.39748737
1331,0.20251265,0.026256323,0.69748735,0.2737437
1332,0.34896374,-0.15310887,0.5510363,0.45310888
1333,0.14687598,0.048968762,0.75312406,0.25103125
1334,0.24083501,-0.059165,0.659165,0.359165
1335,0.27500004,0.075,0.625,0.425
1336,0.32625633,0.0025126338,0.5737437,0.49748737
1337,0.20251265,0.12625632,0.69748735,0.37374368
1338,0.34896374,-0.05310887,0.5510363,0.5531089
1339,0.14687598,0.14896876,0.75312406,0.35103124
1340,0.24083501,0.040834993,0.659165,0.459165
1341,0.27500004,0.17500003,0.625,0.52500004
1342,0.32625633,0.10251266,0.5737437,0.5974874
1343,0.20251265,0.22625634,0.69748735,0.4737437
1344,0.34896374,0.046891153,0.5510363,0.6531089
1345,0.14687598,0.24896878,0.75312406,0.45103127
1346,0.24083501,0.14083502,0.659165,0.559165
1347,0.27500004,0.27500004,0.625,0.625
1348,0.32625633,0.20251265,0.5737437,0.69748735
1349,0.20251265,0.32625633,0.69748735,0.5737437
1350,0.34896374,0.14689115,0.5510363,0.75310886
1351,0.14687598,0.34896877,0.75312406,0.55103123
1352,0.24083501,0.24083501,0.659165,0.659165
1353,0.27500004,0.375,0.625,0.725
1354,0.32625633,0.30251265,0.5737437,0.7974874
1355,0.20251265,0.42625633,0.69748735,0.6737437
1356,0.34896374,0.24689114,0.5510363,0.8531089
1357,0.14687598,0.44896877,0.75312406,0.65103126
1358,0.24083501,0.340835,0.659165,0.75916505
1359,0.27500004,0.47500002,0.625,0.82500005
1360,0.32625633,0.40251267,0.5737437,0.8974874
1361,0.20251265,0.5262563,0.69748735,0.77374375
1362,0.34896374,0.34689116,0.5510363,0.9531089
1363,0.14687598,0.5489688,0.75312406,0.7510313
1364,0.24083501,0.44083503,0.659165,0.8591651
1365,0.27500004,0.575,0.625,0.925
1366,0.32625633,0.50251263,0.5737437,0.99748737
1367,0.20251265,0.62625635,0.69748735,0.87374365
1368,0.34896374,0.44689113,0.5510363,1.0531089
1369,0.14687598,0.64896876,0.75312406,0.85103124
1370,0.24083501,0.540835,0.659165,0.959165
1371,0.27500004,0.675,0.625,1.025
1372,0.32625633,0.60251266,0.5737437,1.0974874
1373,0.20251265,0.7262564,0.69748735,0.9737437
1374,0.34896374,0.54689115,0.5510363,1.1531088
1375,0.14687598,0.7489688,0.75312406,0.95103127
1376,0.24083501,0.64083505,0.659165,1.059165
1377,0.27500004,0.77500004,0.625,1.125
1378,0.32625633,0.7025127,0.5737437,1.1974874
1379,0.20251265,0.8262564,0.69748735,1.0737437
1380,0.34896374,0.6468912,0.5510363,1.253109
1381,0.14687598,0.8489688,0.75312406,1.0510314
1382,0.24083501,0.7408351,0.659165,1.159165
1383,0.375,-0.125,0.725,0.225
1384,0.42625633,-0.19748737,0.6737437,0.29748738
1385,0.30251265,-0.073743686,0.7974874,0.17374368
1386,0.4489637,-0.25310886,0.6510363,0.35310888
1387,0.24687597,-0.051031243,0.853124,0.15103124
1388,0.340835,-0.15916501,0.75916505,0.25916502
1389,0.375,-0.024999991,0.725,0.325
1390,0.42625633,-0.09748736,0.6737437,0.39748737
1391,0.30251265,0.026256323,0.7974874,0.2737437
1392,0.4489637,-0.15310887,0.6510363,0.45310888
1393,0.24687597,0.048968762,0.853124,0.25103125
1394,0.340835,-0.059165,0.75916505,0.359165
1395,0.375,0.075,0.725,0.425
1396,0.42625633,0.0025126338,0.6737437,0.49748737
1397,0.30251265,0.12625632,0.7974874,0.37374368
1398,0.4489637,-0.05310887,0.6510363,0.5531089
1399,0.24687597,0.14896876,0.853124,0.35103124
1400,0.340835,0.040834993,0.75916505,0.459165
1401,0.375,0.17500003,0.725,0.52500004
1402,0.42625633,0.10251266,0.6737437,0.5974874
1403,0.30251265,0.22625634,0.7974874,0.4737437
1404,0.4489637,0.046891153,0.6510363,0.6531089
1405,0.24687597,0.24896878,0.853124,0.45103127
1406,0.340835,0.14083502,0.75916505,0.559165
1407,0.375,0.27500004,0.725,0.625
1408,0.42625633,0.20251265,0.6737437,0.69748735
1409,0.30251265,0.32625633,0.7974874,0.5737437
1410,0.4489637,0.14689115,0.6510363,0.75310886
1411,0.24687597,0.34896877,0.853124,0.55103123
1412,0.340835,0.24083501,0.75916505,0.659165
1413,0.375,0.375,0.725,0.725
1414,0.42625633,0.30251265,0.6737437,0.7974874
1415,0.30251265,0.42625633,0.7974874,0.6737437
1416,0.4489637,0.24689114,0.6510363,0.8531089
1417,0.24687597,0.44896877,0.853124,0.65103126
1418,0.340835,0.340835,0.75916505,0.75916505
1419,0.375,0.47500002,0.725,0.82500005
1420,0.42625633,0.40251267,0.6737437,0.8974874
1421,0.30251265,0.5262563,0.7974874,0.77374375
1422,0.4489637,0.34689116,0.6510363,0.9531089
1423,0.24687597,0.5489688,0.853124,0.7510313
1424,0.340835,0.44083503,0.75916505,0.8591651
1425,0.375,0.575,0.725,0.925
1426,0.42625633,0.50251263,0.6737437,0.99748737
1427,0.30251265,0.62625635,0.7974874,0.87374365
1428,0.4489637,0.44689113,0.6510363,1.0531089
1429,0.24687597,0.64896876,0.853124,0.85103124
1430,0.340835,0.540835,0.75916505,0.959165
1431,0.375,0.675,0.725,1.025
1432,0.42625633,0.60251266,0.6737437,1.0974874
1433,0.30251265,0.7262564,0.7974874,0.9737437
1434,0.4489637,0.54689115,0.6510363,1.1531088
1435,0.24687597,0.7489688,0.853124,0.95103127
1436,0.340835,0.64083505,0.75916505,1.059165
1437,0.375,0.77500004,0.725,1.125
1438,0.42625633,0.7025127,0.6737437,1.1974874
1439,0.30251265,0.8262564,0.7974874,1.0737437
1440,0.4489637,0.6468912,0.6510363,1.253109
1441,0.24687597,0.8489688,0.853124,1.0510314
1442,0.340835,0.7408351,0.75916505,1.159165
1443,0.47500002,-0.125,0.82500005,0.225
1444,0.5262563,-0.19748737,0.77374375,0.29748738
1445,0.40251267,-0.073743686,0.8974874,0.17374368
1446,0.5489637,-0.25310886,0.75103635,0.35310888
1447,0.346876,-0.051031243,0.95312405,0.15103124
1448,0.44083503,-0.15916501,0.8591651,0.25916502
1449,0.47500002,-0.024999991,0.82500005,0.325
1450,0.5262563,-0.09748736,0.77374375,0.39748737
1451,0.40251267,0.026256323,0.8974874,0.2737437
1452,0.5489637,-0.15310887,0.75103635,0.45310888
1453,0.346876,0.048968762,0.95312405,0.25103125
1454,0.44083503,-0.059165,0.8591651,0.359165
1455,0.47500002,0.075,0.82500005,0.425
1456,0.5262563,0.0025126338,0.77374375,0.49748737
1457,0.40251267,0.12625632,0.8974874,0.37374368
1458,0.5489637,-0.05310887,0.75103635,0.5531089
1459,0.346876,0.14896876,0.95312405,0.35103124
1460,0.44083503,0.040834993,0.8591651,0.459165
1461,0.47500002,0.17500003,0.82500005,0.52500004
1462,0.5262563,0.10251266,0.77374375,0.5974874
1463,0.40251267,0.22625634,0.8974874,0.4737437
1464,0.5489637,0.046891153,0.75103635,0.6531089
1465,0.346876,0.24896878,0.95312405,0.45103127
1466,0.44083503,0.14083502,0.8591651,0.559165
1467,0.47500002,0.27500004,0.82500005,0.625
1468,0.5262563,0.20251265,0.77374375,0.69748735
1469,0.40251267,0.32625633,0.8974874,0.5737437
1470,0.5489637,0.14689115,0.75103635,0.75310886
1471,0.346876,0.34896877,0.95312405,0.55103123
1472,0.44083503,0.24083501,0.8591651,0.659165
1473,0.47500002,0.375,0.82500005,0.725
1474,0.5262563,0.30251265,0.77374375,0.7974874
1475,0.40251267,0.42625633,0.8974874,0.6737437
1476,0.5489637,0.24689114,0.75103635,0.8531089
1477,0.346876,0.44896877,0.95312405,0.65103126
1478,0.44083503,0.340835,0.8591651,0.75916505
1479,0.47500002,0.47500002,0.82500005,0.82500005
1480,0.5262563,0.40251267,0.77374375,0.8974874
1481,0.40251267,0.5262563,0.8974874,0.77374375
1482,0.5489637,0.34689116,0.75103635,0.9531089
1483,0.346876,0.5489688,0.95312405,0.7510313
1484,0.44083503,0.44083503,0.8591651,0.8591651
1485,0.47500002,0.575,0.82500005,0.925
1486,0.5262563,0.50251263,0.77374375,0.99748737
1487,0.40251267,0.62625635,0.8974874,0.87374365
1488,0.5489637,0.44689113,0.75103635,1.0531089
1489,0.346876,0.64896876,0.95312405,0.85103124
1490,0.44083503,0.540835,0.8591651,0.959165
1491,0.47500002,0.675,0.82500005,1.025
1492,0.5262563,0.60251266,0.77374375,1.0974874
1493,0.40251267,0.7262564,0.8974874,0.9737437
1494,0.5489637,0.54689115,0.75103635,1.1531088
1495,0.346876,0.7489688,0.95312405,0.95103127
1496,0.44083503,0.64083505,0.8591651,1.059165
1497,0.47500002,0.77500004,0.82500005,1.125
1498,0.5262563,0.7025127,0.77374375,1.1974874
1499,0.40251267,0.8262564,0.8974874,1.0737437
1500,0.5489637,0.6468912,0.75103635,1.253109
1501,0.346876,0.8489688,0.95312405,1.0510314
1502,0.44083503,0.7408351,0.8591651,1.159165
1503,0.575,-0.125,0.925,0.225
1504,0.62625635,-0.19748737,0.87374365,0.29748738
1505,0.50251263,-0.073743686,0.99748737,0.17374368
1506,0.6489637,-0.25310886,0.8510363,0.35310888
1507,0.44687596,-0.051031243,1.0531241,0.15103124
1508,0.540835,-0.15916501,0.959165,0.25916502
1509,0.575,-0.024999991,0.925,0.325
1510,0.62625635,-0.09748736,0.87374365,0.39748737
1511,0.50251263,0.026256323,0.99748737,0.2737437
1512,0.6489637,-0.15310887,0.8510363,0.45310888
1513,0.44687596,0.048968762,1.0531241,0.25103125
1514,0.540835,-0.059165,0.959165,0.359165
1515,0.575,0.075,0.925,0.425
1516,0.62625635,0.0025126338,0.87374365,0.49748737
1517,0.50251263,0.12625632,0.99748737,0.37374368
1518,0.6489637,-0.05310887,0.8510363,0.5531089
1519,0.44687596,0.14896876,1.0531241,0.35103124
1520,0.540835,0.040834993,0.959165,0.459165
1521,0.575,0.17500003,0.925,0.52500004
1522,0.62625635,0.10251266,0.87374365,0.5974874
1523,0.50251263,0.22625634,0.99748737,0.4737437
1524,0.6489637,0.046891153,0.8510363,0.6531089
1525,0.44687596,0.24896878,1.0531241,0.45103127
1526,0.540835,0.14083502,0.959165,0.559165
1527,0.575,0.27500004,0.925,0.625
1528,0.62625635,0.20251265,0.87374365,0.69748735
1529,0.50251263,0.32625633,0.99748737,0.5737437
1530,0.6489637,0.14689115,0.8510363,0.75310886
1531,0.44687596,0.34896877,1.0531241,0.55103123
1532,0.540835,0.24083501,0.959165,0.659165
1533,0.575,0.375,0.925,0.725
1534,0.62625635,0.30251265,0.87374365,0.7974874
1535,0.50251263,0.42625633,0.99748737,0.6737437
1536,0.6489637,0.24689114,0.8510363,0.8531089
1537,0.44687596,0.44896877,1.0531241,0.65103126
1538,0.540835,0.340835,0.959165,0.75916505
1539,0.575,0.47500002,0.925,0.82500005
1540,0.62625635,0.40251267,0.87374365,0.8974874
1541,0.50251263,0.5262563,0.99748737,0.77374375
1542,0.6489637,0.34689116,0.8510363,0.9531089
1543,0.44687596,0.5489688,1.0531241,0.7510313
1544,0.540835,0.44083503,0.959165,0.8591651
1545,0.575,0.575,0.925,0.925
1546,0.62625635,0.50251263,0.87374365,0.99748737
1547,0.50251263,0.62625635,0.99748737,0.87374365
1548,0.6489637,0.44689113,0.8510363,1.0531089
1549,0.44687596,0.64896876,1.0531241,0.85103124
1550,0.540835,0.540835,0.959165,0.959165
1551,0.575,0.675,0.925,1.025
1552,0.62625635,0.60251266,0.87374365,1.0974874
1553,0.50251263,0.7262564,0.99748737,0.9737437
1554,0.6489637,0.54689115,0.8510363,1.1531088
1555,0.44687596,0.7489688,1.0531241,0.95103127
1556,0.540835,0.64083505,0.959165,1.059165
1557,0.575,0.77500004,0.925,1.125
1558,0.62625635,0.7025127,0.87374365,1.1974874
1559,0.50251263,0.8262564,0.99748737,1.0737437
1560,0.6489637,0.6468912,0.8510363,1.253109
1561,0.44687596,0.8489688,1.0531241,1.0510314
1562,0.540835,0.7408351,0.959165,1.159165
1563,0.675,-0.125,1.025,0.225
1564,0.7262564,-0.19748737,0.9737437,0.29748738
1565,0.60251266,-0.073743686,1.0974874,0.17374368
1566,0.7489637,-0.25310886,0.95103633,0.35310888
1567,0.54687595,-0.051031243,1.1531241,0.15103124
1568,0.64083505,-0.15916501,1.059165,0.25916502
1569,0.675,-0.024999991,1.025,0.325
1570,0.7262564,-0.09748736,0.9737437,0.39748737
1571,0.60251266,0.026256323,1.0974874,0.2737437
1572,0.7489637,-0.15310887,0.95103633,0.45310888
1573,0.54687595,0.048968762,1.1531241,0.25103125
1574,0.64083505,-0.059165,1.059165,0.359165
1575,0.675,0.075,1.025,0.425
1576,0.7262564,0.0025126338,0.9737437,0.49748737
1577,0.60251266,0.12625632,1.0974874,0.37374368
1578,0.7489637,-0.05310887,0.95103633,0.5531089
1579,0.54687595,0.14896876,1.1531241,0.35103124
1580,0.64083505,0.040834993,1.059165,0.459165
1581,0.675,0.17500003,1.025,0.52500004
1582,0.7262564,0.10251266,0.9737437,0.5974874
1583,0.60251266,0.22625634,1.0974874,0.4737437
1584,0.7489637,0.046891153,0.95103633,0.6531089
1585,0.54687595,0.24896878,1.1531241,0.45103127
1586,0.64083505,0.14083502,1.059165,0.559165
1587,0.675,0.27500004,1.025,0.625
1588,0.7262564,0.20251265,0.9737437,0.69748735
1589,0.60251266,0.32625633,1.0974874,0.5737437
1590,0.7489637,0.14689115,0.95103633,0.75310886
1591,0.54687595,0.34896877,1.1531241,0.55103123
1592,0.64083505,0.24083501,1.059165,0.659165
1593,0.675,0.375,1.025,0.725
1594,0.7262564,0.30251265,0.9737437,0.7974874
1595,0.60251266,0.42625633,1.0974874,0.6737437
1596,0.7489637,0.24689114,0.95103633,0.8531089
1597,0.54687595,0.44896877,1.1531241,0.65103126
1598,0.64083505,0.340835,1.059165,0.75916505
1599,0.675,0.47500002,1.025,0.82500005
1600,0.7262564,0.40251267,0.9737437,0.8974874
1601,0.60251266,0.5262563,1.0974874,0.77374375
1602,0.7489637,0.34689116,0.95103633,0.9531089
1603,0.54687595,0.5489688,1.1531241,0.7510313
1604,0.64083505,0.44083503,1.059165,0.8591651
1605,0.675,0.575,1.025,0.925
1606,0.7262564,0.50251263,0.9737437,0.99748737
1607,0.60251266,0.62625635,1.0974874,0.87374365
1608,0.7489637,0.44689113,0.95103633,1.0531089
1609,0.54687595,0.64896876,1.1531241,0.85103124
1610,0.64083505,0.540835,1.059165,0.959165
1611,0.675,0.675,1.025,1.025
